user_id,age_group,gender,country,annual_income_range,preferred_device,primary_traffic_source,registration_date,is_premium_user
387,25-34,Female,Australia,50k-75k,Desktop,social_media,2024-11-16,False
388,25-34,Female,France,25k-40k,Mobile,paid_search,2024-10-01,False
389,35-44,Female,UK,50k-75k,Mobile,paid_search,2024-11-23,False
390,25-34,Female,Canada,50k-75k,Mobile,email_campaign,2024-06-18,True
391,35-44,Female,US,75k-100k,Mobile,paid_search,2024-07-14,True
392,65+,Male,US,30k-50k,Desktop,email_campaign,2024-09-02,False
393,45-54,Female,Canada,<30k,Mixed,paid_search,2024-06-02,False
394,45-54,Male,Canada,<30k,Mobile,email_campaign,2024-10-12,False
395,25-34,Female,US,30k-50k,Mobile,social_media,2024-06-09,True
396,18-24,Male,US,<30k,Mobile,organic_search,2024-09-10,True
397,35-44,Female,US,<30k,Mixed,social_media,2024-09-21,False
398,35-44,Female,Germany,25k-40k,Mobile,organic_search,2024-06-23,False
399,18-24,Female,US,75k-100k,Desktop,social_media,2024-10-24,False
400,55-64,Male,Netherlands,40k-60k,Desktop,organic_search,2024-11-01,False
401,25-34,Female,US,50k-75k,Mobile,organic_search,2024-09-26,False
402,45-54,Male,US,30k-50k,Desktop,paid_search,2024-10-25,False
403,25-34,Female,Germany,<25k,Mobile,social_media,2024-06-19,False
404,35-44,Male,France,60k-80k,Mixed,email_campaign,2024-10-04,False
405,18-24,Male,UK,75k-100k,Mobile,paid_search,2024-08-26,True
406,25-34,Female,Canada,30k-50k,Desktop,paid_search,2024-08-24,False
407,18-24,Other,Canada,50k-75k,Desktop,social_media,2024-10-27,False
408,18-24,Other,France,25k-40k,Mobile,social_media,2024-10-12,False
409,18-24,Male,US,75k-100k,Mixed,direct,2024-08-31,False
410,25-34,Male,Israel,25k-40k,Desktop,organic_search,2024-11-20,False
411,45-54,Male,Germany,<25k,Mobile,direct,2024-10-07,False
412,18-24,Male,US,<30k,Mobile,social_media,2024-06-04,False
413,25-34,Female,Australia,30k-50k,Desktop,social_media,2024-08-03,False
414,35-44,Male,Germany,<25k,Desktop,social_media,2024-11-25,True
415,18-24,Male,UK,50k-75k,Desktop,paid_search,2024-08-21,False
416,35-44,Female,France,60k-80k,Mobile,paid_search,2024-07-05,False
417,35-44,Male,Israel,80k+,Mobile,email_campaign,2024-10-31,False
418,18-24,Female,France,25k-40k,Tablet,direct,2024-07-29,True
419,45-54,Male,Canada,30k-50k,Desktop,social_media,2024-10-09,False
420,45-54,Male,France,40k-60k,Mobile,email_campaign,2024-09-24,False
421,25-34,Female,US,75k-100k,Mobile,direct,2024-06-24,False
422,35-44,Male,Canada,<30k,Mobile,direct,2024-09-06,True
423,55-64,Female,US,50k-75k,Desktop,paid_search,2024-09-01,False
424,25-34,Female,Canada,50k-75k,Mobile,social_media,2024-09-01,True
425,45-54,Male,UK,<30k,Desktop,organic_search,2024-10-08,False
426,25-34,Female,France,60k-80k,Desktop,organic_search,2024-06-16,False
427,45-54,Male,Germany,60k-80k,Desktop,paid_search,2024-10-03,False
428,55-64,Male,US,30k-50k,Mobile,organic_search,2024-06-13,False
429,18-24,Male,Israel,<25k,Desktop,organic_search,2024-09-06,True
430,55-64,Female,US,50k-75k,Mixed,email_campaign,2024-08-07,True
431,35-44,Female,US,50k-75k,Desktop,organic_search,2024-08-15,True
432,25-34,Female,US,100k+,Desktop,organic_search,2024-11-22,False
433,25-34,Male,UK,<30k,Tablet,email_campaign,2024-11-05,False
434,25-34,Male,Germany,60k-80k,Mobile,organic_search,2024-07-27,False
435,65+,Female,UK,75k-100k,Mobile,organic_search,2024-11-26,False
436,25-34,Female,UK,100k+,Desktop,organic_search,2024-08-04,False
437,35-44,Male,US,30k-50k,Mixed,paid_search,2024-08-17,False
438,35-44,Male,Germany,<25k,Mobile,direct,2024-08-08,False
439,25-34,Female,UK,30k-50k,Desktop,paid_search,2024-07-05,False
440,18-24,Male,Germany,<25k,Mobile,direct,2024-09-13,True
441,25-34,Male,France,40k-60k,Mobile,social_media,2024-10-27,False
442,25-34,Male,UK,100k+,Mobile,email_campaign,2024-06-28,False
443,35-44,Male,UK,75k-100k,Mobile,organic_search,2024-08-13,False
444,18-24,Male,US,<30k,Desktop,email_campaign,2024-09-04,False
445,35-44,Female,UK,<30k,Mobile,direct,2024-10-30,False
446,25-34,Female,Canada,30k-50k,Mobile,organic_search,2024-06-14,False
447,35-44,Male,US,30k-50k,Mobile,paid_search,2024-06-19,False
448,55-64,Male,Australia,75k-100k,Mobile,social_media,2024-11-08,False
449,18-24,Female,Australia,30k-50k,Desktop,social_media,2024-07-16,False
450,18-24,Male,Canada,75k-100k,Mobile,email_campaign,2024-07-19,False
451,25-34,Male,UK,50k-75k,Desktop,organic_search,2024-08-26,False
452,55-64,Male,US,30k-50k,Desktop,social_media,2024-10-09,False
453,35-44,Male,US,<30k,Desktop,direct,2024-10-12,False
454,35-44,Male,Canada,30k-50k,Desktop,social_media,2024-08-23,False
455,25-34,Male,Germany,25k-40k,Mixed,direct,2024-10-03,True
456,25-34,Female,UK,30k-50k,Mixed,organic_search,2024-11-16,False
457,25-34,Female,US,75k-100k,Mobile,paid_search,2024-09-29,False
458,18-24,Male,Canada,50k-75k,Mobile,organic_search,2024-07-21,False
459,25-34,Female,Israel,<25k,Desktop,social_media,2024-08-25,False
460,25-34,Male,France,<25k,Mixed,organic_search,2024-08-13,True
461,25-34,Male,US,<30k,Mobile,organic_search,2024-11-27,False
462,25-34,Female,US,50k-75k,Desktop,social_media,2024-11-26,False
463,18-24,Female,Israel,<25k,Mobile,organic_search,2024-08-26,False
464,35-44,Male,Canada,50k-75k,Mobile,social_media,2024-08-07,False
465,35-44,Female,US,30k-50k,Mobile,organic_search,2024-10-18,False
466,35-44,Female,US,75k-100k,Desktop,organic_search,2024-09-12,False
467,35-44,Male,US,75k-100k,Mobile,direct,2024-06-16,False
468,25-34,Male,UK,<30k,Mobile,organic_search,2024-07-22,False
469,25-34,Female,US,<30k,Desktop,social_media,2024-08-24,False
470,25-34,Female,UK,50k-75k,Desktop,email_campaign,2024-10-29,False
471,18-24,Female,US,<30k,Mobile,organic_search,2024-10-18,False
472,35-44,Female,US,50k-75k,Desktop,direct,2024-08-16,False
473,25-34,Male,Germany,25k-40k,Mobile,email_campaign,2024-07-21,False
474,45-54,Female,US,30k-50k,Desktop,organic_search,2024-10-18,False
475,25-34,Male,UK,75k-100k,Tablet,organic_search,2024-09-09,False
476,18-24,Other,US,50k-75k,Desktop,paid_search,2024-09-13,False
477,18-24,Male,US,100k+,Mobile,paid_search,2024-11-14,False
478,25-34,Male,Germany,60k-80k,Tablet,organic_search,2024-07-08,False
479,18-24,Male,Canada,75k-100k,Mobile,organic_search,2024-11-06,False
480,18-24,Male,France,25k-40k,Mobile,direct,2024-11-05,False
481,35-44,Female,UK,75k-100k,Mobile,organic_search,2024-07-25,False
482,18-24,Male,US,50k-75k,Mobile,organic_search,2024-10-29,False
483,25-34,Male,US,100k+,Mobile,organic_search,2024-07-22,False
484,25-34,Male,Canada,30k-50k,Mobile,social_media,2024-07-13,False
485,35-44,Female,Australia,75k-100k,Mobile,organic_search,2024-09-24,False
486,45-54,Female,France,25k-40k,Desktop,social_media,2024-10-09,False
487,25-34,Female,France,40k-60k,Mobile,direct,2024-10-13,False
488,35-44,Female,US,30k-50k,Mobile,paid_search,2024-09-08,False
489,45-54,Female,US,50k-75k,Mobile,referral,2024-11-05,False
490,45-54,Female,France,<25k,Mixed,organic_search,2024-10-07,False
491,35-44,Female,US,<30k,Mobile,organic_search,2024-10-15,False
492,45-54,Male,Germany,25k-40k,Mobile,paid_search,2024-08-13,False
493,18-24,Male,US,100k+,Desktop,social_media,2024-07-15,True
494,25-34,Female,UK,75k-100k,Mobile,organic_search,2024-08-25,False
495,25-34,Female,US,75k-100k,Mobile,organic_search,2024-07-24,False
496,65+,Male,Germany,60k-80k,Desktop,paid_search,2024-09-07,False
497,45-54,Male,US,30k-50k,Desktop,direct,2024-06-22,False
498,18-24,Male,Germany,40k-60k,Mobile,social_media,2024-07-09,False
499,25-34,Female,Canada,30k-50k,Desktop,organic_search,2024-06-03,False
500,18-24,Male,US,75k-100k,Desktop,organic_search,2024-08-10,False
501,45-54,Female,US,100k+,Desktop,paid_search,2024-10-18,False
502,55-64,Male,US,50k-75k,Tablet,email_campaign,2024-10-08,False
503,25-34,Male,France,80k+,Mixed,organic_search,2024-06-18,False
504,25-34,Male,US,50k-75k,Mixed,social_media,2024-11-28,False
505,18-24,Male,Canada,75k-100k,Tablet,organic_search,2024-06-07,False
506,25-34,Male,UK,100k+,Mobile,social_media,2024-08-03,False
507,25-34,Female,Netherlands,25k-40k,Tablet,organic_search,2024-06-21,False
508,25-34,Female,US,50k-75k,Mobile,social_media,2024-09-11,False
509,25-34,Female,US,50k-75k,Desktop,organic_search,2024-08-08,False
510,65+,Female,US,50k-75k,Tablet,referral,2024-11-24,False
511,65+,Male,Germany,25k-40k,Desktop,paid_search,2024-06-26,False
512,45-54,Female,US,50k-75k,Tablet,social_media,2024-11-13,False
513,35-44,Female,Germany,25k-40k,Desktop,paid_search,2024-09-23,False
514,45-54,Male,UK,30k-50k,Mobile,paid_search,2024-06-09,False
515,25-34,Female,US,50k-75k,Desktop,organic_search,2024-08-25,True
516,18-24,Male,Netherlands,40k-60k,Mobile,referral,2024-06-29,False
517,45-54,Male,US,<30k,Mixed,social_media,2024-08-05,False
518,18-24,Male,US,30k-50k,Mixed,social_media,2024-09-11,True
519,45-54,Female,US,30k-50k,Mobile,social_media,2024-08-14,False
520,18-24,Female,Germany,25k-40k,Mixed,organic_search,2024-10-22,False
521,25-34,Female,Israel,60k-80k,Mobile,organic_search,2024-11-23,False
522,18-24,Male,UK,50k-75k,Desktop,direct,2024-06-28,False
523,25-34,Male,US,30k-50k,Desktop,organic_search,2024-11-25,False
524,45-54,Male,US,75k-100k,Mobile,paid_search,2024-08-19,False
525,25-34,Male,Netherlands,<25k,Desktop,social_media,2024-11-26,True
526,35-44,Female,US,75k-100k,Tablet,organic_search,2024-10-11,False
527,35-44,Male,Israel,80k+,Desktop,social_media,2024-11-08,False
528,25-34,Male,US,<30k,Mobile,paid_search,2024-10-12,False
529,35-44,Male,Australia,50k-75k,Mobile,referral,2024-09-22,False
530,18-24,Female,US,50k-75k,Mobile,social_media,2024-08-31,False
531,35-44,Male,US,50k-75k,Mixed,organic_search,2024-08-03,True
532,65+,Male,UK,50k-75k,Desktop,social_media,2024-07-26,True
533,35-44,Female,Canada,<30k,Desktop,organic_search,2024-06-03,False
534,45-54,Female,Canada,<30k,Desktop,paid_search,2024-08-24,False
535,25-34,Female,UK,75k-100k,Mixed,email_campaign,2024-08-11,False
536,18-24,Male,UK,30k-50k,Mobile,organic_search,2024-11-04,False
537,35-44,Male,US,75k-100k,Mixed,email_campaign,2024-06-26,False
538,25-34,Male,US,75k-100k,Mobile,paid_search,2024-09-05,False
539,35-44,Male,US,<30k,Mobile,organic_search,2024-10-12,False
540,65+,Male,US,75k-100k,Mobile,organic_search,2024-10-28,False
541,35-44,Female,US,<30k,Desktop,social_media,2024-10-16,False
542,25-34,Female,US,<30k,Mobile,paid_search,2024-09-28,False
543,45-54,Female,US,30k-50k,Mixed,organic_search,2024-11-23,False
544,25-34,Male,Netherlands,25k-40k,Desktop,social_media,2024-06-25,False
545,18-24,Female,Netherlands,40k-60k,Mixed,organic_search,2024-11-06,True
546,35-44,Male,Germany,40k-60k,Mobile,organic_search,2024-06-02,False
547,25-34,Female,UK,<30k,Tablet,paid_search,2024-07-08,False
548,25-34,Male,US,<30k,Desktop,direct,2024-10-18,False
549,55-64,Female,Germany,60k-80k,Mobile,organic_search,2024-11-25,False
550,25-34,Female,US,50k-75k,Mobile,referral,2024-09-20,False
551,18-24,Male,US,100k+,Desktop,social_media,2024-11-16,True
552,35-44,Female,US,<30k,Desktop,organic_search,2024-06-29,False
553,25-34,Male,France,<25k,Mobile,paid_search,2024-08-16,False
554,55-64,Male,US,<30k,Mobile,organic_search,2024-10-12,False
555,25-34,Male,US,<30k,Mixed,paid_search,2024-09-11,False
556,45-54,Female,Germany,<25k,Mobile,organic_search,2024-09-30,False
557,25-34,Female,UK,30k-50k,Mobile,organic_search,2024-06-24,False
558,45-54,Male,US,50k-75k,Tablet,direct,2024-10-15,True
559,25-34,Male,UK,<30k,Desktop,paid_search,2024-10-18,False
560,35-44,Male,US,<30k,Desktop,paid_search,2024-08-23,False
561,25-34,Male,Netherlands,40k-60k,Desktop,social_media,2024-10-17,False
562,25-34,Male,Australia,<30k,Mobile,organic_search,2024-10-29,False
563,65+,Female,US,<30k,Desktop,organic_search,2024-06-02,True
564,25-34,Female,France,<25k,Mobile,organic_search,2024-06-06,False
565,35-44,Female,Australia,30k-50k,Mixed,social_media,2024-06-24,False
566,35-44,Male,Germany,80k+,Desktop,paid_search,2024-11-09,True
567,45-54,Female,US,<30k,Desktop,organic_search,2024-07-23,False
568,35-44,Female,Canada,75k-100k,Mixed,direct,2024-08-06,False
569,35-44,Other,Israel,40k-60k,Mobile,direct,2024-09-18,False
570,35-44,Male,US,<30k,Mixed,organic_search,2024-06-25,False
571,35-44,Male,US,100k+,Mobile,paid_search,2024-11-23,False
572,25-34,Male,Canada,100k+,Mobile,paid_search,2024-09-19,False
573,35-44,Male,France,25k-40k,Mobile,paid_search,2024-10-25,False
574,25-34,Male,UK,30k-50k,Tablet,organic_search,2024-11-10,False
575,25-34,Male,US,75k-100k,Desktop,social_media,2024-11-21,False
576,35-44,Female,Germany,80k+,Desktop,organic_search,2024-06-09,False
577,45-54,Female,UK,75k-100k,Desktop,paid_search,2024-07-27,False
578,25-34,Female,France,<25k,Mobile,email_campaign,2024-10-13,False
579,45-54,Female,US,30k-50k,Mobile,paid_search,2024-10-06,False
580,18-24,Female,UK,30k-50k,Mobile,direct,2024-11-30,False
581,35-44,Female,Canada,50k-75k,Desktop,organic_search,2024-11-02,False
582,18-24,Female,Australia,30k-50k,Desktop,organic_search,2024-08-16,True
583,25-34,Female,US,75k-100k,Desktop,organic_search,2024-08-10,False
584,35-44,Male,Germany,40k-60k,Tablet,social_media,2024-08-20,True
585,25-34,Male,US,75k-100k,Tablet,organic_search,2024-08-18,False
586,18-24,Female,Israel,60k-80k,Mobile,organic_search,2024-11-29,False
587,35-44,Male,Canada,30k-50k,Desktop,social_media,2024-10-15,False
588,45-54,Female,Netherlands,60k-80k,Desktop,social_media,2024-11-08,False
589,18-24,Female,US,50k-75k,Desktop,direct,2024-10-13,False
590,25-34,Male,Netherlands,25k-40k,Mixed,social_media,2024-11-05,False
591,55-64,Female,Australia,30k-50k,Mobile,social_media,2024-11-07,False
592,35-44,Male,UK,<30k,Mixed,organic_search,2024-06-19,False
593,25-34,Male,US,50k-75k,Desktop,organic_search,2024-10-19,False
594,35-44,Female,France,<25k,Mobile,email_campaign,2024-11-06,False
595,25-34,Female,US,30k-50k,Desktop,organic_search,2024-06-16,False
596,25-34,Female,US,50k-75k,Mobile,paid_search,2024-07-11,False
597,45-54,Male,US,30k-50k,Mobile,email_campaign,2024-11-01,False
598,45-54,Female,US,50k-75k,Desktop,social_media,2024-08-28,False
599,25-34,Male,US,75k-100k,Desktop,paid_search,2024-06-08,False
600,35-44,Male,US,30k-50k,Tablet,social_media,2024-07-16,False
601,18-24,Male,US,30k-50k,Mixed,organic_search,2024-08-06,False
602,65+,Male,US,50k-75k,Mobile,organic_search,2024-11-18,False
603,25-34,Male,US,100k+,Mobile,social_media,2024-07-07,False
604,55-64,Female,US,30k-50k,Desktop,paid_search,2024-09-14,False
605,18-24,Male,US,50k-75k,Desktop,social_media,2024-10-17,False
606,18-24,Female,Canada,75k-100k,Mixed,organic_search,2024-10-08,False
607,35-44,Male,US,<30k,Mobile,paid_search,2024-09-24,False
608,45-54,Female,Israel,60k-80k,Mobile,paid_search,2024-08-27,False
609,18-24,Male,Canada,100k+,Desktop,paid_search,2024-11-29,False
610,25-34,Female,US,50k-75k,Desktop,paid_search,2024-11-03,False
611,18-24,Male,US,50k-75k,Mixed,paid_search,2024-06-07,False
612,35-44,Male,US,30k-50k,Mobile,paid_search,2024-10-03,False
613,25-34,Female,Australia,30k-50k,Mixed,paid_search,2024-10-10,False
614,35-44,Female,UK,30k-50k,Desktop,organic_search,2024-07-28,False
615,45-54,Female,Netherlands,<25k,Desktop,paid_search,2024-09-13,False
616,35-44,Male,Canada,30k-50k,Desktop,social_media,2024-07-07,False
617,18-24,Male,Canada,30k-50k,Mixed,organic_search,2024-10-26,True
618,25-34,Male,Canada,<30k,Desktop,email_campaign,2024-11-29,False
619,25-34,Male,France,40k-60k,Desktop,referral,2024-06-08,False
620,18-24,Female,Netherlands,40k-60k,Desktop,referral,2024-08-09,False
621,35-44,Male,US,30k-50k,Desktop,paid_search,2024-06-08,False
622,35-44,Male,Australia,<30k,Mobile,organic_search,2024-08-13,False
623,35-44,Male,US,<30k,Mobile,organic_search,2024-08-28,False
624,18-24,Male,US,75k-100k,Mobile,organic_search,2024-11-16,False
625,18-24,Female,Israel,60k-80k,Desktop,email_campaign,2024-11-17,False
626,18-24,Male,UK,75k-100k,Desktop,referral,2024-10-17,False
627,35-44,Female,US,30k-50k,Tablet,organic_search,2024-07-18,False
628,35-44,Male,UK,100k+,Desktop,organic_search,2024-10-21,False
629,18-24,Male,Netherlands,40k-60k,Tablet,email_campaign,2024-07-13,False
630,65+,Male,US,50k-75k,Mobile,paid_search,2024-07-03,False
631,35-44,Male,Australia,30k-50k,Mixed,direct,2024-06-15,False
632,35-44,Female,US,<30k,Mixed,paid_search,2024-08-27,False
633,45-54,Female,UK,50k-75k,Desktop,paid_search,2024-06-16,False
634,35-44,Male,Germany,<25k,Mixed,organic_search,2024-07-06,False
635,45-54,Female,Canada,100k+,Mixed,organic_search,2024-06-27,False
636,45-54,Male,US,30k-50k,Desktop,direct,2024-11-02,False
637,18-24,Male,UK,30k-50k,Mixed,organic_search,2024-09-18,True
638,18-24,Male,US,30k-50k,Mobile,social_media,2024-10-04,True
639,25-34,Female,US,<30k,Mobile,paid_search,2024-08-08,False
640,25-34,Male,US,75k-100k,Mobile,email_campaign,2024-06-14,True
641,25-34,Female,US,<30k,Desktop,social_media,2024-08-22,False
642,35-44,Female,US,75k-100k,Mixed,direct,2024-09-21,False
643,25-34,Female,Canada,75k-100k,Tablet,paid_search,2024-06-15,False
644,18-24,Male,UK,30k-50k,Desktop,organic_search,2024-10-16,False
645,35-44,Female,Netherlands,40k-60k,Mixed,organic_search,2024-08-18,False
646,35-44,Female,Germany,60k-80k,Mobile,organic_search,2024-08-06,False
647,18-24,Female,Germany,25k-40k,Mobile,direct,2024-08-11,False
648,35-44,Male,Germany,40k-60k,Mobile,email_campaign,2024-07-05,False
649,65+,Male,Germany,60k-80k,Desktop,email_campaign,2024-06-06,False
650,55-64,Female,Canada,<30k,Desktop,social_media,2024-08-12,False
651,35-44,Female,US,100k+,Mobile,referral,2024-07-31,False
652,35-44,Female,Germany,<25k,Mixed,email_campaign,2024-10-09,False
653,25-34,Female,Israel,40k-60k,Mixed,organic_search,2024-06-06,False
654,35-44,Female,US,100k+,Desktop,direct,2024-06-24,False
655,18-24,Male,US,50k-75k,Desktop,direct,2024-11-03,False
656,25-34,Male,France,40k-60k,Mobile,direct,2024-09-08,False
657,25-34,Male,US,30k-50k,Mobile,paid_search,2024-07-20,False
658,45-54,Male,France,60k-80k,Desktop,paid_search,2024-07-26,False
659,45-54,Female,UK,50k-75k,Desktop,direct,2024-11-05,False
660,35-44,Female,US,50k-75k,Mobile,organic_search,2024-11-08,False
661,25-34,Female,Netherlands,40k-60k,Desktop,paid_search,2024-06-25,False
662,35-44,Female,US,<30k,Desktop,paid_search,2024-11-11,True
663,35-44,Male,US,75k-100k,Mobile,paid_search,2024-11-08,False
664,45-54,Female,Israel,<25k,Desktop,organic_search,2024-10-04,False
665,55-64,Female,US,50k-75k,Desktop,organic_search,2024-11-06,False
666,25-34,Male,US,75k-100k,Mobile,organic_search,2024-07-22,False
667,25-34,Female,US,75k-100k,Mixed,organic_search,2024-10-28,False
668,35-44,Female,US,30k-50k,Mobile,organic_search,2024-11-01,False
669,25-34,Female,Israel,40k-60k,Mobile,social_media,2024-11-19,False
670,45-54,Male,UK,75k-100k,Mobile,social_media,2024-10-22,True
671,45-54,Female,US,<30k,Mobile,social_media,2024-06-23,False
672,55-64,Female,Canada,75k-100k,Mobile,paid_search,2024-07-25,False
673,65+,Female,US,30k-50k,Desktop,social_media,2024-08-08,False
674,25-34,Female,UK,<30k,Mobile,social_media,2024-08-13,False
675,35-44,Female,US,50k-75k,Mobile,organic_search,2024-06-01,False
676,25-34,Male,Germany,40k-60k,Desktop,organic_search,2024-11-18,False
677,18-24,Male,Netherlands,25k-40k,Mobile,referral,2024-10-25,False
678,25-34,Female,Australia,50k-75k,Mobile,social_media,2024-10-18,False
679,35-44,Male,US,<30k,Desktop,organic_search,2024-11-03,False
680,25-34,Male,France,40k-60k,Mobile,referral,2024-07-31,False
681,18-24,Male,US,30k-50k,Mixed,organic_search,2024-07-23,False
682,55-64,Male,UK,100k+,Desktop,email_campaign,2024-11-08,False
683,45-54,Female,US,<30k,Desktop,organic_search,2024-08-26,False
684,18-24,Female,Canada,30k-50k,Desktop,referral,2024-08-17,True
685,35-44,Other,US,75k-100k,Mixed,organic_search,2024-06-02,False
686,25-34,Female,Canada,75k-100k,Mobile,paid_search,2024-06-08,False
687,18-24,Female,Germany,25k-40k,Mobile,social_media,2024-08-10,False
688,18-24,Female,US,50k-75k,Desktop,referral,2024-06-14,False
